	ID	Text	verfied	retweet_count	followers_count	url_count	photo_count	truncated	listed_count	statuses_count	user_created_at	hashtag_count	friends_count	Label
610	1243609760286605313	"Trump said he ""has a feeling"" the NY governor's calls for thousands of ventilators are overblown as cases of the coronavirus skyrocket in parts of the country. HTTPURL # via @USER"	False	0	9087	1	0	False	461	58052	2011	0	454	UNINFORMATIVE
611	1245968563036282881	"One #US embassy, #NewDelhi personnel tests positive for #COVID19. Statement from US state dept- “We are aware of reports of a COVID-19 case related to an Embassy New Delhi employee. We are working with #Indian health authorities to ensure the employee receives proper treatment."""	True	21	24346	0	0	False	106	10171	2011	4	1903	INFORMATIVE
612	1241686018345947137	#Japan raised travel alert, urging citizens to not go #US unless essential. Alert was raised to level 2 Sunday by Japan Foreign Ministry. 4 is highest level. Meanwhile, US warned citizens to avoid non-essential travel to Japan. US has 25,000+ #COVID19 cases, Japan has around 1K.	False	0	541	0	0	False	34	30666	2009	3	48	INFORMATIVE
613	1249607576741744641	@USER @USER @USER Similarly, the first case in California and the outbreak on the Diamond Princess can be traced back to the first US case in WA, which was 10 days before the travel ban. COVID was already circulating in the US, and Trump did NOTHING to address it.	False	14	2465	0	0	False	13	89704	2009	0	4810	INFORMATIVE
614	1242438543479193601	Release of travel and transmission history of COVID-19 patients may lead to more suspicion and panic Dhvani Mehta @USER Senior Resident Fellow at Vidhi Centre for Legal Policy, writes in #TalkPoint HTTPURL	True	0	265743	1	0	False	741	94077	2014	1	83	UNINFORMATIVE
615	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	10	11895	0	1	False	274	106098	2009	1	378	INFORMATIVE
616	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	2	19334	1	1	False	364	50441	2009	0	858	INFORMATIVE
617	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	5	6181	0	1	False	1	9528	2016	1	3692	INFORMATIVE
618	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	1021	0	1	False	4	20923	2017	1	822	INFORMATIVE
619	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	3	15245	1	1	False	760	34220	2010	2	165	INFORMATIVE
620	1241165748304842754	4/ Collin County to date has 18 reported coronavirus cases as well as a coronavirus-related death of a 64-year-old Plano resident.	True	2	700390	0	0	False	6640	229250	2008	0	738	INFORMATIVE
621	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	5	37602	1	1	False	486	103885	2008	0	2395	INFORMATIVE
622	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	82395	1	1	False	2423	639550	2009	2	80728	INFORMATIVE
623	1241411115763953665	#Italy reports 6557 new cases of #Coronavirus and 793 New Deaths. Total number of confirmed cases goes up to 53,578 and death toll goes up to 4825. 😓😓	False	2	1048	0	0	False	3	32697	2010	2	718	INFORMATIVE
624	1241845326434058240	Two cruises coming into San Diego this week. No #COVID19 cases. Cruises have been gone 2 weeks so like a quarantine @USER	False	0	17433	0	0	False	284	9472	2009	1	8951	INFORMATIVE
625	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	6	319844	0	1	False	4090	113013	2009	0	1565	INFORMATIVE
626	1241136404417196035	The number of people to have died from #coronavirus #covid19 in Italy is now 4,032 after 627 more deaths from the virus were confirmed today. Today is the biggest increase to date. Italian figures show the youngest person to die was 31 and the oldest 103. @USER @USER	False	63	8974	0	0	False	128	24467	2009	2	8591	INFORMATIVE
627	1247489195389706240	Kenya has so far tested 4277 people since it reported the first positive case of #Covid19 according to a statement released by President Uhuru Kenyatta. 16 more people tested positive for coronavirus bringing the total number to 158 total cases. HTTPURL #SokoNews	False	0	5316	1	0	False	63	112381	2008	2	1568	INFORMATIVE
628	1241076518664601600	Italian officials report 627 new coronavirus deaths Friday, bringing the death toll to 4,032 people; biggest day-to-day increase in the country during outbreak - NBC News #Italy #coronavirus #COVID	False	2	19235	0	0	False	79	28355	2013	3	16072	INFORMATIVE
629	1241635250410868736	Juventus's Dybala tests positive for coronavirus Juventus and Argentina football forward Paulo Dybala has tested positive for coronavirus but has no symptoms, the Italian Serie A club said on Saturday, making him one of the most high-profile players to be infected so far.htt…	False	0	116266	0	0	False	172	162057	2009	0	706	INFORMATIVE
630	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	2	6503	0	1	False	227	320949	2009	2	5967	INFORMATIVE
631	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	5	2004	0	1	False	9	3976	2017	2	1365	INFORMATIVE
632	1247074944330186753	US death toll from #Coronavirus now 9.643, an increase of 1,147 in 24 hours. Rise tops 1,000 for the 5th day in a row. Greater New York area continues to be epicenter, but Michigan, feared to be the next epicenter, now has third-highest state toll 337,620 confirmed cases in US	False	1	9499	1	0	False	331	135501	2008	1	4511	INFORMATIVE
633	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	23	44109	1	1	False	1493	23499	2008	1	108	INFORMATIVE
634	1245990419386830848	NEWS: Tourism in #Barnsley will bounce back despite #COVID19 - according to @USER The group's helped landmarks across the region go digital, after they closed as part of social distancing efforts Hear more from them in our news: HTTPURL	False	1	8743	1	0	False	73	14105	2010	2	895	UNINFORMATIVE
635	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	604	0	1	False	3	13699	2017	2	208	INFORMATIVE
636	1243188170247766017	Should be in Vegas today, but Covid 19. Had plans to play wolf creek in Mesquite tomorrow, but Covid 19. Chefs table at the water grill planned for Saturday night but, Covid 19. Craps with the boys, but Covid 19. #TheBachelorPartyThatWasnt	False	0	2348	0	0	False	89	27419	2012	1	267	UNINFORMATIVE
637	1236715106622472192	Most people still don't recognize how incredibly infectious #COVID19 is. According to news (HTTPURL in #Iceland, a nurse just back from skiing in Italy went to work infected in an ER for A SINGLE SHIFT &amp; infected 3 other nurses, &amp; 5 more nurses put in quarantine.	False	3	1645	1	0	False	58	5160	2011	2	771	INFORMATIVE
638	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	0	41076	1	1	False	497	33359	2009	1	675	INFORMATIVE
639	1241246816622051328	@USER @USER @USER @USER @USER Dr. Hewlett, do we have any reasonable handle on the data yet of how many could be infected with SARS-COV-2 virus in the U.S? Since testing has been so inadequate could it be true that there are way more who have Covid-19 and have handled it well?	False	0	1241	0	0	False	52	15244	2012	0	4967	UNINFORMATIVE
640	1236091824822861825	Ladies' Div II Quarterfinal of Menlo HS (Atherton) v Bishop O'Dowd canceled due to coronavirus. Menlo not forfeit, but O'Dowd automatically advances.	False	1	567	0	0	False	36	9845	2009	0	1240	UNINFORMATIVE
641	1239014317963517957	King County says it will repurpose the arrivals section of Boeing Field to create additional shelter space for vulnerable people living in a crowded Seattle shelter as well as two new spaces for COVID-19 quarantine or recovery for those who are homeless. HTTPURL	True	44	671885	1	0	False	7265	186861	2008	0	12537	UNINFORMATIVE
642	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	2	1570	1	1	False	120	12667	2008	1	1160	INFORMATIVE
643	1245748486181699584	1/ When we observe the #COVIDー19 crisis, it is difficult not to focus on the case of #Qatar. Indeed, the emirate seems to have learned a great lesson from the blockade imposed, in 2017, by its Arab neighbors in the Gulf.	False	0	1284	0	0	False	37	18899	2012	2	974	UNINFORMATIVE
644	1245662432149856256	Rush officials are now using an online calculator to predict how many COVID-19 cases will hit Illinois and figure out how many supplies they will need in coming weeks. It also includes insights into how COVID-19 might spread in Illinois as a whole. HTTPURL	True	21	1123324	1	0	False	11699	216038	2007	0	408	UNINFORMATIVE
645	1240804962809995265	This graph on US confirmed COVID-19 cases -- HTTPURL -- is not very comforting. Doubling cases every 3 days... isn't that like ~24% day-over-day?	False	0	1121	1	0	False	91	87201	2009	0	461	UNINFORMATIVE
646	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	1	17848	1	1	False	432	23858	2009	2	6270	INFORMATIVE
647	1242699084605140992	@USER has confirmed one case in Osun and another one in Lagos, now making Nigeria have 46 confirmed cases but 43 active cases. Follow me as I will be helping @USER in ensuring I share real information about the ongoing epedemic we have found ourselves in. #COVID19 #dangote	False	0	1948	0	0	False	2	9705	2014	2	1909	INFORMATIVE
648	1252084033070063616	1/ The president's China travel ban excluded from the US nealy 1 million potential COVID-19 carriers. Only citizens &amp; permanent residents were allowed entry. All public health scientists agree it helped avoid significant suffering &amp; death. @USER &amp; @USER declared . . .	False	0	9915	1	0	False	9	49849	2013	0	10319	UNINFORMATIVE
649	1241550454833713152	No new #COVIDー19 case reported in Australia today as death toll reaches 7. With 1073 confirmed cases across Australia, 69 have been recovered. May everyone get well soon. #CoronavirusPandemic #Covid_19australia	False	0	760	1	0	False	4	2565	2010	3	226	INFORMATIVE
650	1236104360641417225	And trump goes to CDC lies &amp; the numbers are DISAPPEARING from the #CDC WEBSITE!! Bcuz trump doesn’t want the new confirmed #coronavirus and #COVID19 🇺🇸 cases HIGH.. CDC is in ATL &amp; the nurse told us it’s turning into political BULLSHIT to make it sound better🤬 Read this @USER	False	3	9522	0	0	False	111	95812	2009	3	7751	UNINFORMATIVE
651	1246033016344006658	On a positive note Hon Kampyongo has acknowledged the involvement of UPND party in the Covid fight &amp; told us that they will be donating like other stakeholders on a date to be communicated. 👏👏👏👏👏👏	False	0	705	0	0	False	0	14343	2018	0	1609	UNINFORMATIVE
652	1248461088233902080	@USER Over a 3 month period that would be around 400 deaths a day with 35 million infected. Or 100/day over a year. There's more deaths now from COVID in US alone and it's infected way less.	False	0	1283	0	0	False	71	36559	2007	0	1479	UNINFORMATIVE
653	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	42	20985	0	1	False	476	161528	2009	4	15114	INFORMATIVE
654	1241183520204009472	“Justice will not be served until those who are unaffected are as outraged as those who are.” -Benjamin Franklin #Covid_19 #government #Politics #CoronaCrisis #UBI #lockdown	False	22	11655	0	0	False	61	12537	2013	6	2775	UNINFORMATIVE
655	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	8	4753	0	1	False	38	31573	2014	4	3944	INFORMATIVE
656	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	3	23529	1	1	False	422	244505	2011	1	19983	INFORMATIVE
657	1236098132775223298	#FactsNotFear | Infectious disease specialist Dr. Paul Schultz with Norton Hospital joins Doug to answer some of the top 25 questions about COVID-19. HTTPURL @USER	True	2	171460	1	0	False	1011	194016	2009	1	678	UNINFORMATIVE
658	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	1	48198	1	1	False	384	26753	2012	0	10726	INFORMATIVE
659	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	2	14322	0	1	False	3091	56178	2011	6	13312	INFORMATIVE
660	1236168176276246528	2 presumptive positive cases of #coronavirus19 confirmed in #LeeCounty, One patient has died and the other is being treated in isolation at #GulfCoastMedical Center. HTTPURL Patient in #SantaRosaCountyFL diagnosed with #COVIDー19 also died #Coronavirusflorida	False	0	2079	1	0	False	174	61864	2010	6	1983	INFORMATIVE
661	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	2	2226	0	1	False	53	25738	2014	2	1687	INFORMATIVE
662	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	585	0	1	False	14	11947	2011	3	667	INFORMATIVE
663	1236225082436935681	WA obos SIN: It will be good for you to be fully recover before get to work. Like in Singapore, the gov. encourage those with respiratory symptoms to stay at home or work at home for at least 14 days. WA obos DXB: See a doctor n did you get the covid test done? Me: ok, baiklah	False	1	4093	0	0	False	8	80305	2009	0	470	UNINFORMATIVE
664	1241122290974093312	Some crazy state-by-state COVID numbers. NJ has run 1240 tests. 890 came back positive. Louisiana 479 of 1047 Ohio 169 of 309 Maryland 149 of 243 Alabama 81 of 109 Delaware 38 of 74 The virus is far more widespread than the numbers indicate. We're still waaay behind on testing.	True	7	19876	1	0	False	775	32021	2008	0	783	INFORMATIVE
665	1245880564806287365	"@USER @USER The theory Annette it helps prevent people who are asymptomatically infected transmitting #COVID19 unknowingly,"" South Korea &amp; Hong Kong places shown to manage outbreaks successfully where face masks are used widely. Also reduces droplets surfaces. HTTPURL"	False	1	1023	1	0	False	21	79902	2015	1	840	UNINFORMATIVE
666	1242706832461680641	"#FakeNewsBusted - Nagpur Municipal Corporation Commissioner @USER has rubbished an audio clip, which claims Nagpur has more than 50 #COVID19 patients, as ""baseless and fake"". ""In Nagpur, 4 patients have tested positive and are being treated in Govt Hospital."" @USER"	True	31	51660	0	0	False	201	31951	2019	2	60	INFORMATIVE
667	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	20	2603	1	1	False	72	3589	2011	2	2238	INFORMATIVE
668	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	6441	0	1	False	25	3261	2018	7	13	INFORMATIVE
669	1245851126039293954	@USER Covid19 is real, that everyone should know. NCDC are only attended to some group of high ranked individuals, there's a case of a patient in Kwara, he got back from the UK and contacted the said virus and they try to reach the NCDC to come pick him up but got no response	False	0	2884	0	0	False	0	251656	2018	0	4990	INFORMATIVE
670	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	0	2837	0	1	False	112	9192	2011	4	1673	INFORMATIVE
671	1247148377651007490	The current tally from the VDH includes more than 100 cases spread out among the following areas in southwest and central Virginia, including the first confirmed COVID-19 cases in Appomattox and Giles counties. HTTPURL	True	0	2109	1	0	False	88	34400	2015	0	481	INFORMATIVE
672	1249758287924518912	#IAFFecho @USER : RT @USER 3 of top 5 MD zip codes w/most COVID-19 are in Silver Spring. Our members run calls there &amp; all over Montgomery County each day. More are testing COVID-19 positive. Testing of fire fighters &amp; first responders … HTTPURL	False	0	5813	1	0	False	57	14397	2013	1	5614	UNINFORMATIVE
673	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	1	1313	1	1	False	45	21492	2013	1	167	INFORMATIVE
674	1245793264952893442	As someone so recently infected with coronavirus and spluttering his way through crap excuses, should Hancock be wearing a n95? #bbcqt	False	0	856	0	0	False	42	11672	2009	1	1516	UNINFORMATIVE
675	1241509157380993025	We received information that a Trader Joe’s crewmember tested positive for COVID-19. The Captain allegedly told crew that the store would remain open. “He asked no one else to get tested and has said it's been 5 days so symptoms would have appeared if anyone else had it.” 1/	False	515	11512	0	0	False	34	1853	2020	0	62	INFORMATIVE
676	1242993110310727681	Sad news: My mom told me that one client at Haven Hill was test positive with COVID-19 and Haven Hill is closed last Friday now because of the coronavirus in the USA. So, all clients are staying home to stay safe and healthy.	False	1	1423	0	0	False	64	58839	2012	0	727	INFORMATIVE
677	1246440182196420610	"It is ""inevitable"" more health workers will die from #coronavirus Director of Royal College of Nursing in Scotland, was speaking after deaths of nurses Aimee O'Rourke &amp; Areema Nasreen, who had both tested positive HTTPURL"	False	1	3223	1	0	False	149	455358	2010	1	3975	INFORMATIVE
678	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	16	65180	1	1	False	328	6107	2009	0	172	INFORMATIVE
679	1245810176139165696	Statistical factoid. Covid-19 cases in England have been growing by a pretty consistent 15% (give or take) per day since mid March. If that continues everyone in England will be infected by 24th May. Source: Public Health England data: HTTPURL	False	0	636	1	0	False	20	7551	2009	0	546	UNINFORMATIVE
680	1243165487816728577	.⁦@USER you are pathetic! ⁦@USER donates his paycheck back to the people every quarter. Fk’n pathetic Senate passes massive $2 trillion coronavirus spending bill HTTPURL	False	0	1422	1	0	False	1	5325	2019	0	1504	UNINFORMATIVE
681	1246451623561396224	128 of the 198 deaths in GA had underlying conditions. GA has a population of almost 11 million. State shut down for 70 deaths in 11 million. #coronavirus Gov. Brian Kemp deputizing sheriffs to enforce shelter-in-place order HTTPURL	False	0	1883	1	0	False	34	112685	2012	1	1830	INFORMATIVE
682	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	0	127234	0	1	False	246	76807	2014	5	89	INFORMATIVE
683	1241801625091690499	- Nigeria Coronavirus cases rise to 30; - Enugu Rangers striker dies in an Auto Crash; - Enyimba player kidnapped; Someone should at least drop good news today na, even if it's just one😩 #COVIDー19	False	0	11237	0	0	False	18	26176	2013	1	9521	INFORMATIVE
684	1245854439505678338	"Holy shyt!! This is serious. I’ve asked before, I’ll ask again. Wtf is really going on? ""Shoot them dead"": Philippine President Rodrigo Duterte orders police and military to kill citizens who defy coronavirus lockdown HTTPURL"	False	0	941	1	0	False	17	12655	2009	0	937	UNINFORMATIVE
685	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	10	1077	0	1	False	7	23511	2019	2	1109	INFORMATIVE
686	1246090171621179397	Sandra Santos-Vizcaino, who taught third grade at an elementary school in Brooklyn, is the first New York City school teacher reported to have died of COVID-19. HTTPURL	True	2	791974	1	0	False	3594	235642	2008	0	1572	INFORMATIVE
687	1241306777926410241	Two more cases of Corona Virus confirmed in #Peshawar, both in their 40’s. One returned from Malaysia the other from Umrah, they’re from Ibrahim Town and Bara Road areas respectively . #COVID19	True	151	34893	0	0	False	200	79410	2010	2	961	INFORMATIVE
688	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	1188	1	1	False	3	79378	2019	2	1142	INFORMATIVE
689	1251138155727618049	@USER @USER @USER Read up the concept of how preparedness and prevention is the best cure. Meanwhile the US now has 34,641 Coronavirus deaths, over 23% of all reported global deaths. That’s quite frankly appalling for the so-called wealthiest country. Buck stops at the top... #wtf #TrumpVirus	False	0	2715	0	0	False	87	10382	2009	2	444	INFORMATIVE
690	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	1339	0	1	False	0	62354	2014	3	338	INFORMATIVE
691	1241521786761515008	14 more COVID-19 cases confirmed in NZ, total reaches 66. Includes one case in Dunedin, with two cases relating to the recent World Hereford Conference in Queenstown. HTTPURL	False	1	1272	1	0	False	0	6154	2015	0	723	INFORMATIVE
692	1241573745514315777	“The human and economic costs of delaying this lockdown will be staggering. The COVID-19 outbreak has many more cases now than are visible. We had almost 20,000 cases in the US on Friday. In one week there will be about 200,000. In two weeks: 2,000,000.”	False	0	8086	1	0	False	45	4807	2019	0	336	INFORMATIVE
693	1239771537265352704	CT governor Lamont is spreading misinformation. That incorrect information reflects negatively on the Trump administration. Bars, restaurants closed as coronavirus response widens HTTPURL via @USER	False	0	10304	1	0	False	46	73988	2014	0	8664	UNINFORMATIVE
694	1245670750658461696	If I'm the Revival I'm grateful for The Coronavirus because that's my ticket to go to AEW Or NWA They want out of their contracts this is the perfect way for them to get out of their contracts Hey look i found another positive for The Coronavirus I'm 2 for 2	False	0	723	0	0	False	1	39745	2019	0	2333	UNINFORMATIVE
695	1250781811409641475	@USER @USER Our uncle of 84 yrs young with Alzheimer’s died at a nursing home in Brooklyn on 4/6 but the family wasn’t informed until the next day. They claim his death was not #coronavirus related but we don’t believe them. How many others are dying at this facility?	False	0	3069	0	0	False	59	245491	2011	1	5000	UNINFORMATIVE
696	1241316378059190272	Coronavirus cases, worldwide: January 22nd: 580 February, 21st: 77,673 Now: 277,000+ But ghabrana nahi hai doston! 🙄 #CoronavirusPandemic	False	0	715	0	0	False	1	14547	2013	1	481	INFORMATIVE
697	1247126672463159298	Recovering from COVID-19: ABC’s Bob Woodruff’s son shares his story Longtime ABC News Correspondent Bob Woodruff’s 28 year-old son, Mack, has been diagnosed with COVID-19. HTTPURL	False	0	898	1	0	False	28	85712	2011	0	528	INFORMATIVE
698	1241505620672602116	NEW: There are at least 23,572 confirmed cases of #coronavirus in the United States. Also, according to CNN’s health tally, 295 people have died. #Covid_19 #CoronavirusPandemic	True	0	11103	0	0	False	241	49893	2008	3	5069	INFORMATIVE
699	1245669378152116224	You all be careful, there is a story going around that the masks being shipped to Nigeria are already Coronavirus positive,Denmark had same issue. Also read a report on CV tests for the UK also positive. Apparently, China came to war winning without missiles or guns	False	5	2607	0	0	False	17	46676	2011	0	35	UNINFORMATIVE
700	1246301715567173633	.@USER shared that she and her son were both diagnosed with &amp; recovered from COVID-19 over the past two weeks. The singer is also donating $1,000,000 to fight the virus. HTTPURL	True	1	73502	1	0	False	444	132192	2008	0	699	INFORMATIVE
701	1239611657749270529	@USER Per a retired Twitter virologist, @USER being tested if you're asymptomatic and receiving a negative result means nothing. You could burst into fully symptomatic covid19 the next day. (In other words, a person doesn't shed virus--isn't testable--without symptoms.)	False	1	3802	0	0	False	12	97489	2008	0	4436	UNINFORMATIVE
702	1241371911399133185	Nigeria just announced 10 new Coronavirus cases. I don’t know what the govt is thinking. But a partial ban of a mere 13 countries is NOT GOOD ENOUGH. Coronavirus is now in 186 countries. And at least 70 of them having 100 cases and counting. Pls RT #NigeriaNeedsATOTALTravelBan	False	129	161997	0	0	False	221	189080	2012	1	17275	INFORMATIVE
703	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	3	12671	0	1	False	413	12054	2009	1	9123	INFORMATIVE
704	1241570863058739200	And look at Germany's COVID-19 death rate per case compared to UK's death rate per case 0.22% vs 2.2% as of 20 Mar 20. Says it all.	False	0	978	1	0	False	1	6932	2011	0	1504	UNINFORMATIVE
705	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	1908	1	1	False	163	90307	2009	0	1056	INFORMATIVE
706	1245041155529728006	Cook County had 1st case on 3/23. A week later, 134 are positive. That gives you a sense as to how quickly #COVID19 spreads through a jail or prison. With the 1st positive tests in DC &amp; MD prisons this week, I fear what numbers we’ll be seeing next week. HTTPURL	False	8	1590	1	0	False	37	2878	2014	1	614	INFORMATIVE
707	1236565724547563520	Despite the constant negative press covfefe Covfefe = COVID-19 Q was right all along! Schumer a snake, pelosi a snake! Praise Q! You'll be sick of winning 💪 #Anon #QAnon	False	2	850	0	0	False	18	5211	2017	2	194	UNINFORMATIVE
